Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1127,0.740784,0.680743,1.662426,-1.639445,1.576635,-0.453674,-0.579017,-0.832314
1128,-0.978942,0.436436,-1.682488,0.615757,-1.676643,-0.405281,-0.669080,2.580710
1132,1.045534,0.776162,-0.065942,-0.358614,0.542243,1.491574,-0.186045,1.329247
1133,-1.302858,-0.678735,0.407883,-2.650143,-0.870745,-0.626513,0.444256,-0.670869
1134,-0.057941,-2.135982,-0.710315,-1.093775,-1.840125,0.013713,-1.172916,-1.843933
1135,0.140439,0.961231,0.191981,0.967180,-0.516073,-0.903087,-0.835201,0.084376
1136,0.073263,1.682438,-0.861055,0.821117,-0.492655,0.740453,1.045515,1.439886
1137,0.083730,-0.023250,0.927749,-1.214417,1.577442,1.726766,1.212742,0.694147
1138,-0.807734,2.854519,1.013689,-1.761617,1.100198,0.898303,1.349897,2.406234
1139,0.294665,-0.584236,0.160214,-0.452989,0.005295,1.299321,3.435934,-0.644679
1142,1.404687,0.142666,2.659312,2.335364,1.422233,0.785357,0.370481,-1.622329
1143,-0.325410,0.807227,1.502401,1.185132,-1.693117,1.924071,-2.518026,1.721022
1145,0.222294,0.617404,1.505279,-1.653158,-1.768776,-0.066493,-0.271265,-0.376700
1146,-0.293087,-0.315355,-1.454895,-0.246933,0.948163,-0.740436,-0.476327,1.636648
1147,1.335768,-1.556180,-0.041076,0.604020,2.907405,-2.107785,1.263763,-2.856908
1148,-0.201631,2.524835,1.241907,0.606994,1.001217,1.028927,0.613708,1.437134
1150,-1.216163,-1.060873,1.479996,0.264102,1.656793,-2.146959,-1.261339,-0.463021
1151,-2.367761,-1.050186,0.111965,0.276184,-0.821281,-0.918097,1.461985,1.515003
1152,-0.133007,0.270100,-0.444170,0.766976,0.227115,2.266584,-0.349776,-1.860972
1153,-0.326042,0.870676,1.099371,0.562795,1.215868,1.363281,2.038848,-1.202590
1154,-1.062250,-0.465048,-2.250738,-1.593532,0.799234,-0.566555,-2.565864,0.043785
1157,-1.009602,2.621681,0.955255,-1.176062,-0.536060,1.024962,0.873053,0.141370
1158,-0.073970,-1.192006,-1.158629,-2.001526,1.658977,0.117295,-0.958134,-0.264480
1159,-0.630888,0.738204,-0.928571,-0.017067,1.780446,-2.472712,-0.088721,-1.236551
1160,-0.018625,3.027666,-0.556172,-0.202958,4.138240,1.336619,1.052586,0.394061
1161,-1.711248,-1.055821,0.425209,2.411362,0.070402,-0.721132,-0.484641,2.099487
1162,-0.492820,0.364343,-0.442791,1.461003,-0.007216,-0.089690,-1.236033,1.796322
1163,-0.041298,2.483649,-0.325766,0.402164,0.330590,1.380460,1.833061,-0.713247
1166,-2.503925,-3.130931,0.335812,1.183318,-1.182288,-3.172727,-0.450164,-0.138285
1167,-0.740689,0.490394,1.159119,1.565670,-0.094055,2.473474,1.699183,0.383513
1168,0.922380,0.386485,-1.890431,1.763272,-1.486836,-0.955377,-0.256401,-1.029001
1171,-1.715669,0.353667,-1.073037,2.220878,0.555032,1.070271,-0.767767,-0.546235
1173,-1.113421,-1.697917,1.529468,2.369404,-2.003426,-0.889557,-0.006258,2.117863
1175,0.968442,0.342268,-0.606274,-0.104978,0.810139,1.310286,0.129862,-1.264158
1176,1.350394,0.797156,0.467167,1.061950,1.544331,1.899939,-0.073034,-0.142649
1177,0.308187,0.383877,1.136646,0.979661,0.251788,2.234195,1.310868,-0.106619
1178,-1.227325,0.040585,2.073298,0.737499,-1.231265,1.450489,1.079515,-1.627937
1180,0.312326,1.166976,-0.060467,0.923601,-0.919402,0.681375,-0.201665,1.400205
1181,-1.309117,0.492151,-1.074163,-0.056834,-1.842540,-0.901002,1.402474,-1.189098
1182,0.414509,-0.307590,0.894227,0.101367,0.071417,-2.062314,-1.591034,1.918231
1183,-0.393637,0.725122,-0.213379,-0.858246,1.108735,0.675770,0.480487,-0.860806
1185,-1.116251,0.022697,-0.999306,1.036863,0.274677,-0.586154,0.192873,1.293631
1191,-0.714422,0.338670,-1.642814,0.034114,-1.164933,-0.878064,-1.741560,-0.440628
1192,3.088715,-0.051250,2.879226,-0.133452,1.357937,0.618603,0.854705,-0.171779
1195,-0.710637,2.033049,1.395107,0.232089,-1.040652,2.307164,0.062678,0.921571
1196,0.031771,0.730046,-0.690900,0.517055,-0.834116,-0.075085,1.194108,-0.413351
1197,-1.359279,2.179865,1.400516,1.715554,1.290842,1.868387,2.328716,-0.048052
1198,-1.078782,1.402401,1.101276,-0.349284,0.607523,0.553765,0.216172,0.889038
1199,1.708386,0.909732,-0.397257,-0.089696,-1.265855,-1.146161,-0.465782,-0.116285
1200,-0.530371,-0.263539,1.244876,2.488346,-1.321523,0.379748,1.627852,1.072972
1201,-0.289415,-0.050843,0.869931,0.647168,-0.230515,-1.580701,-0.443678,0.932596
1202,-0.419236,1.146449,1.395121,-1.214639,0.239524,1.176935,-0.134398,-1.180086
1203,0.347945,0.758298,-0.000736,0.933103,0.171589,-0.122913,0.714110,0.448434
1204,0.046211,0.914357,-0.831025,-0.718847,-1.089209,-1.945826,0.236330,-0.639104
1205,0.364746,2.170895,1.280364,0.840455,1.823987,2.625640,1.295292,1.464753
1207,0.533619,0.205771,1.557041,1.776500,-0.586300,0.342874,-0.495767,-0.103854
1208,0.394249,-2.294451,0.974518,-0.071363,-0.332973,0.412151,-0.334621,-0.295544
1212,-1.979536,1.237465,1.578610,-0.708958,-0.357960,0.330869,0.006392,1.355571
1215,-1.184294,-0.624125,-1.550922,-1.003321,-1.888650,-1.112372,1.957928,-1.531460
1216,-0.299351,-0.772525,1.045037,-1.172075,-1.672885,0.428055,-0.296389,-1.482408
1218,1.017705,0.823388,1.009114,1.174561,-0.676010,3.348951,0.893317,1.513480
1222,0.297373,-0.665202,-0.747952,0.207241,0.412259,-1.180719,1.002756,0.255422
1223,-1.774483,0.364605,-0.967958,-0.210984,-0.898714,-1.895275,-0.362731,0.084514
1226,-0.397049,-1.378944,-0.711165,-0.086244,-0.573005,-0.795401,-1.023206,1.327976
1228,-0.833245,-1.210782,1.366569,0.643289,-0.747649,1.063500,1.289715,-0.558132
1232,-0.470382,0.591522,0.811589,1.056733,1.410574,0.494504,-0.590317,0.342425
1233,-2.077836,-1.894766,1.429455,-1.492399,-0.437407,0.137724,-1.807208,-2.031275
1237,-1.352571,-1.698650,0.811234,0.361301,-1.012357,0.362387,-0.434575,-0.094615
1239,0.016548,0.177345,-0.550671,-1.428653,-1.378126,-0.114105,-0.863450,1.143706
1240,0.070253,0.401564,-0.997175,-0.198821,-1.622807,-0.863766,-0.313623,-0.283679
1244,0.340075,-0.329161,-0.080260,1.298464,-1.451074,-1.527929,1.942161,0.388372
1245,0.161959,-1.290538,-0.835294,-0.742611,-0.411434,1.114284,-0.490761,0.838649
1246,-1.182784,0.424113,-0.724368,1.181663,-0.000581,-0.308278,-1.003708,-0.709882
1247,-1.302424,0.882257,0.906359,-0.014388,0.760339,0.904464,-0.177425,-1.666598
1248,-2.332484,-1.471764,1.208504,1.644016,-2.512334,-1.113188,-0.335607,-1.018927
1249,-2.209070,0.818250,0.724293,0.278644,-1.026030,-0.357019,0.747030,0.651841
1250,0.332922,-1.441980,0.679689,1.099828,0.403607,-0.196013,0.495306,0.080570
1252,0.925244,1.135445,-2.297075,-1.217497,1.958908,2.193509,-1.598334,-0.649607
1253,-0.303640,0.302192,0.297552,1.059996,-0.540033,-1.153326,-0.932925,-0.461310
1254,0.820833,-0.410679,0.411328,-0.693362,0.056658,1.074554,0.331142,1.272628
1256,1.182915,-0.678077,0.237544,1.044174,0.538817,-0.086616,1.140479,0.749221
1262,-2.140840,1.355431,-0.313730,1.062989,0.774169,-0.632044,1.887853,-2.039975
