Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1246,0.120127,-0.488867,0.732265,0.890139,-0.371204,-1.022407,-0.374226,-0.383382
1247,-1.399562,-0.569815,-0.664233,-0.312305,0.115876,-0.216913,0.718723,-1.718371
1248,-1.787292,-0.963644,0.841632,1.217483,-0.266615,-1.092966,0.546454,-0.024486
1249,-1.548046,1.027605,0.429902,-0.203750,0.321747,0.124394,0.386780,0.003724
1250,0.162592,-1.889584,-0.488376,2.470145,1.189011,-1.461209,1.740324,1.927156
1252,-0.422962,0.452206,-0.513932,-0.250191,1.729395,1.378065,0.252923,-0.109056
1253,0.619345,0.477634,-0.704042,0.289210,-0.374344,0.728234,-0.279620,-1.067645
1254,0.627740,-0.482410,0.036127,-1.016907,0.952864,1.634728,0.734158,1.315810
1256,-0.087209,0.992957,-0.414451,-1.117413,-1.038384,-1.040670,1.102670,0.124100
1262,-2.218556,-0.102159,-0.658586,-0.722508,0.141610,-1.565340,0.631147,-1.444889
