Subject,CSminus_1_zstat1,CSminus_2_zstat2,CSminus_3_zstat3,CSminus_4_zstat4,CSplusNR_1_zstat5,CSplusNR_2_zstat6,CSplusNR_3_zstat7,CSplusNR_4_zstat8
1218,0.713474,0.099524,1.407580,1.327673,-0.540022,2.971963,0.602875,0.805945
1222,-0.857420,0.631092,0.382256,-1.791398,1.035016,0.369994,0.183116,-0.195033
1223,-0.481261,-0.182119,0.189240,-0.525157,-0.373394,-1.840753,0.489172,0.818593
1226,-1.336543,-1.746430,-2.481655,-0.708956,-1.709813,-0.782888,-0.806614,-0.094101
1228,-0.477370,-0.589766,1.092369,-0.529460,0.706626,-0.999588,-0.416637,-0.288723
1232,-1.043954,0.190454,1.371153,0.415848,1.357270,-0.184215,0.152149,-0.029019
1233,-1.950511,-1.072539,0.808495,-1.000357,-0.475990,-0.834369,-2.117818,-0.778273
1237,-1.050349,-1.403986,0.630995,0.940282,0.624360,-0.218554,-0.132776,0.267258
1239,0.389402,-0.094459,-0.542311,-1.777031,-1.832540,-0.127063,-0.505835,0.777904
1240,-0.347393,0.431221,-2.579578,-0.629464,-0.773998,-0.338692,-0.033348,-0.187172
1244,0.654466,1.186756,-0.242498,0.942654,0.033401,0.126148,1.358154,0.186235
1245,-0.855257,-1.522869,-2.235235,-0.078498,-0.644016,-0.059126,-1.048238,0.731720
1246,0.392537,-0.070285,0.805113,1.311478,-0.126954,-0.670517,0.025682,-0.605796
1247,-0.637811,1.151888,0.293072,-0.169230,0.728746,1.282041,0.170335,-1.788348
1248,-2.658156,-1.218968,1.419779,1.300174,-2.777564,-1.614223,-0.252459,-0.806121
1249,-1.562511,0.422472,0.442451,0.765655,-0.192111,-0.701600,0.704135,-0.055541
1250,-0.432636,-1.874700,0.225084,2.293939,1.731958,-1.076120,1.925565,1.721640
1252,-0.681516,0.837774,-1.439536,-0.184621,1.708823,1.710130,-0.488685,0.002859
1253,0.207910,0.158345,-0.359563,0.816890,-0.339347,-0.066748,-0.585829,-0.372359
1254,0.486875,0.234214,0.377962,-1.103321,-0.368996,1.885946,0.854795,1.662233
1256,0.526792,1.144194,0.376318,0.668837,-0.470742,-0.316538,1.116159,1.187125
1262,-2.638079,0.997549,0.389829,0.793873,0.030406,-0.888993,0.479298,-1.633187
